,player_international,actual_team,number,Name,Nationalite,mois_de_naissance,jour_de_naissance,anne_de_naissance,age_actuel,taille_en_m,Poste,Pied_fort,id,Unnamed: 0,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,dico_fifa,Dribbling,Marking,Aggression,Reactions,Interceptions,Vision,Composure,Crossing,Acceleration,Strength,Balance,Agility,Penalties,Volleys,Power,Jumping,Heading,Curve,Injury,Finishing
201,True, Aris Limassol,20,, Français Burkinabé,décembre,16,1992,30,"1,80","Défenseur central, latéral droit",,3214,269,Steeve Yago,21,1570,0,0.0,0,0.4921002946794033,0,6,7,0,D S,Toulouse,0,0.0,3.7401079908013344,3.3397930338978767,"{'Dribbling': '66', 'Marking': '61', 'Aggression': '78', 'Reactions': '68', 'Interceptions': '70', 'Vision': '51', 'Composure': '69', 'Crossing': '66', 'Acceleration': '63', 'Stamina': '80', 'Strength': '76', 'Balance': '74', 'Agility': '68', 'Jumping': '81', 'Heading': '65', 'Finishing': '34', 'Curve': '48', 'Penalties': '52', 'Volleys': '40'}",66,61,78,68,70,51,69,66,63,76,,68,52,40,,81,65,48,,34
202,True, AJ Auxerre,23,Benoît Guy Robert Costil, Français,juillet,3,1987,35,"1,87",Gardien de but,Droit,3218,270,Benoit Costil,36,3240,0,0.0,0,0.034236199222505,0,2,1,0,GK,Bordeaux,0,0.0,2.720693674869836,2.6864574644714594,"{'Dribbling': '13', 'Marking': 'None', 'Aggression': '22', 'Reactions': '72', 'Interceptions': '22', 'Vision': '48', 'Composure': '58', 'Crossing': '11', 'Acceleration': '47', 'Stamina': '28', 'Strength': '65', 'Balance': '45', 'Agility': '38', 'Jumping': '49', 'Heading': '15', 'Finishing': '14', 'Curve': '12', 'Penalties': '15', 'Volleys': '12', 'Team': 'Player'}",13,None,22,72,22,48,58,11,47,65,,38,15,12,,49,15,12,,14
203,True, Stade rennais FC(responsable des relations publiques et du développement),,, Français,juillet,3,1986,36,"1,84",Défenseur,,3219,271,Romain Danze,12,690,0,0.0220251996070146,0,0.0855651013553142,1,3,1,0,D M S,Rennes,0,0.0220251996070146,1.922668913379312,1.839732924476266,"{'Dribbling': '69', 'Marking': '73', 'Aggression': '71', 'Reactions': '66', 'Interceptions': '77', 'Vision': '66', 'Composure': '76', 'Crossing': '71', 'Acceleration': '62', 'Stamina': '61', 'Strength': '68', 'Balance': '67', 'Agility': '64', 'Jumping': '63', 'Heading': '66', 'Finishing': '52', 'Curve': '61', 'Penalties': '42', 'Volleys': '58', 'Injury': 'Free', 'Team': 'Player'}",69,73,71,66,77,66,76,71,62,68,,64,42,58,,63,66,61,Free,52
204,True, US Concarneau,24,, Français,mai,24,1986,36,"1,76","Arrière gauche, milieu de terrain",Gauche,3227,273,Ludovic Baal,17,1162,0,0.0,0,0.8438333291560411,0,7,0,0,D M S,Rennes,0,0.0,3.078605141490698,2.3072355575859547,"{'Dribbling': '62', 'Marking': '68', 'Aggression': '73', 'Reactions': '65', 'Interceptions': '72', 'Vision': '59', 'Composure': '70', 'Crossing': '72', 'Acceleration': '61', 'Stamina': '65', 'Strength': '70', 'Balance': '70', 'Agility': '62', 'Jumping': '67', 'Heading': '65', 'Finishing': '44', 'Curve': '57', 'Penalties': '63', 'Volleys': '56', 'Injury': 'Prone', 'id': 3227}",62,68,73,65,72,59,70,72,61,70,,62,63,56,,67,65,57,Prone,44
205,True, Clermont Foot 63,2,, Algérien Français,mai,19,1992,30,"1,76",Arrière latéral,Droit,3233,274,Mehdi Zeffane,15,993,0,0.3558619380928576,1,0.7535454779863358,15,5,0,0,D F M S,Rennes,0,0.3558619380928576,1.5978128123097122,1.2181257735937834,"{'Dribbling': '63', 'Marking': 'None', 'Aggression': '71', 'Reactions': '65', 'Interceptions': '67', 'Vision': '62', 'Composure': '65', 'Crossing': '67', 'Acceleration': '71', 'Stamina': '70', 'Strength': '62', 'Balance': '77', 'Agility': '72', 'Jumping': '67', 'Heading': '55', 'Finishing': '55', 'Curve': '58', 'Penalties': '60', 'Volleys': '57'}",63,None,71,65,67,62,65,67,71,62,,72,60,57,,67,55,58,,55
206,True,,,Diego Armando Contento, Allemand Italien[1],mai,1er,1990,32,"1,77",Latéral gauche,Gauche,3255,276,Diego Contento,3,106,0,0.0,1,0.516622006893158,0,1,0,0,D S,Bordeaux,0,0.0,0.5268400069326162,0.0102180000394582,"{'Dribbling': '65', 'Marking': '64', 'Aggression': '68', 'Reactions': '64', 'Interceptions': '66', 'Vision': '55', 'Composure': '69', 'Crossing': '65', 'Acceleration': '65', 'Stamina': '62', 'Strength': '64', 'Balance': '69', 'Agility': '64', 'Jumping': '66', 'Heading': '60', 'Finishing': '29', 'Curve': '63', 'Penalties': '52', 'Volleys': '39', 'Long': 'Throw-in'}",65,64,68,64,66,55,69,65,65,64,,64,52,39,,66,60,63,,29
207,True, RE Virton,13,Thomas Mady Chris Touré, Ivoirien Français,décembre,27,1993,29,"1,75",Attaquant,Droit,3263,277,Thomas Touré,8,119,0,0.2440879978239536,1,0.5622329860925674,7,4,1,0,S,"Angers,Bordeaux",0,0.2440879978239536,1.3554624058306215,0.6093051768839359,"{'Dribbling': '70', 'Marking': '37', 'Aggression': '63', 'Reactions': '61', 'Interceptions': '45', 'Vision': '65', 'Composure': '68', 'Crossing': '66', 'Acceleration': '75', 'Stamina': '62', 'Strength': '63', 'Balance': '73', 'Agility': '73', 'Jumping': '72', 'Heading': '65', 'Finishing': '60', 'Curve': '74', 'Penalties': '64', 'Volleys': '65'}",70,37,63,61,45,65,68,66,75,63,,73,64,65,,72,65,74,,60
208,True, Olympique lyonnais,1,, Portugais Français,octobre,1er,1990,32,"1,84",Gardien de but,Gauche,3269,279,Anthony Lopes,34,3060,0,0.0,0,0.0,0,0,1,0,GK,Lyon,0,0.0,5.356414938345552,5.356414938345552,"{'Dribbling': '15', 'Marking': 'None', 'Aggression': '45', 'Reactions': '82', 'Interceptions': '25', 'Vision': '48', 'Composure': '65', 'Crossing': '19', 'Acceleration': '63', 'Stamina': '36', 'Strength': '73', 'Balance': '62', 'Agility': '67', 'Jumping': '82', 'Heading': '16', 'Finishing': '18', 'Curve': '15', 'Penalties': '16', 'Volleys': '13', 'Team': 'Player'}",15,None,45,82,25,48,65,19,63,73,,67,16,13,,82,16,15,,18
209,True, US Montagnarde,,, Malgache Français,avril,2,1984,38,"1,72","Défenseur central, latéral gauche",Gauche,3271,280,Jérémy Morel,33,2915,0,0.0174067001789808,0,0.0519671002402901,1,2,4,0,D S,Lyon,0,0.0174067001789808,10.133809933438895,10.078792879357934,"{'Dribbling': '51', 'Marking': '75', 'Aggression': '82', 'Reactions': '67', 'Interceptions': '74', 'Vision': '56', 'Composure': '72', 'Crossing': '54', 'Acceleration': '37', 'Stamina': '54', 'Strength': '70', 'Balance': '77', 'Agility': '54', 'Jumping': '84', 'Heading': '74', 'Finishing': '36', 'Curve': '57', 'Penalties': '53', 'Volleys': '40', 'Team': 'Player'}",51,75,82,67,74,56,72,54,37,70,,54,53,40,,84,74,57,,36
210,True,,,Mapou Nzapali Yanga-Mbiwa, Français Centrafricain,mai,15,1989,33,"1,84",Défenseur central,,3272,281,Mapou Yanga-Mbiwa,2,125,0,0.0,0,0.0,0,0,1,0,D S,Lyon,0,0.0,1.4075260162353516,1.4075260162353516,"{'Dribbling': '54', 'Marking': '69', 'Aggression': '76', 'Reactions': '65', 'Interceptions': '71', 'Vision': '42', 'Composure': '65', 'Crossing': '52', 'Acceleration': '63', 'Stamina': '56', 'Strength': '75', 'Balance': '62', 'Agility': '62', 'Jumping': '73', 'Heading': '74', 'Finishing': '23', 'Curve': '33', 'Penalties': '49', 'Volleys': '28', 'Solid': 'Player'}",54,69,76,65,71,42,65,52,63,75,,62,49,28,,73,74,33,,23
211,True, Montpellier HSC (adjoint),,Henri Bedimo Nsamé, Camerounais Français,juin,4,1984,38,"1,80",Latéral gauche,Gauche,3273,282,Henri Bedimo,3,35,0,0.0,0,0.0,0,0,0,0,S,Marseille,0,0.0,0.6362940073013306,0.6362940073013306,"{'Dribbling': '67', 'Marking': '66', 'Aggression': '70', 'Reactions': '65', 'Interceptions': '70', 'Vision': '57', 'Composure': '72', 'Crossing': '72', 'Acceleration': '64', 'Stamina': '66', 'Strength': '74', 'Balance': '67', 'Agility': '61', 'Jumping': '70', 'Heading': '69', 'Finishing': '48', 'Curve': '68', 'Penalties': '58', 'Volleys': '57'}",67,66,70,65,70,57,72,72,64,74,,61,58,57,,70,69,68,,48
212,True, Montpellier HSC,8,, Français,mars,12,1992,30,"1,72",Milieu de terrain,,3275,283,Jordan Ferri,24,606,0,0.3650580998510122,1,0.890749916434288,7,8,4,0,M S,Lyon,0,0.3650580998510122,5.846432473510504,4.908259484916925,"{'Dribbling': '72', 'Marking': 'None', 'Aggression': '86', 'Reactions': '77', 'Interceptions': '75', 'Vision': '79', 'Composure': '75', 'Crossing': '68', 'Acceleration': '59', 'Stamina': '78', 'Strength': '69', 'Balance': '83', 'Agility': '69', 'Jumping': '64', 'Heading': '53', 'Finishing': '60', 'Curve': '71', 'Penalties': '54', 'Volleys': '56', 'Solid': 'Player'}",72,None,86,77,75,79,75,68,59,69,,69,54,56,,64,53,71,,60
213,True, Le Havre AC,1,, Français,août,5,1990,32,"1,87",Gardien de but,Gauche,3283,284,Mathieu Gorgelin,4,360,0,0.0,0,0.0,0,0,0,0,GK,Lyon,0,0.0,0.4161108899861574,0.4161108899861574,"{'Dribbling': '20', 'Marking': 'None', 'Aggression': '15', 'Reactions': '65', 'Interceptions': '17', 'Vision': '20', 'Composure': '49', 'Crossing': '11', 'Acceleration': '47', 'Stamina': '30', 'Strength': '70', 'Balance': '46', 'Agility': '40', 'Jumping': '58', 'Heading': '11', 'Finishing': '13', 'Curve': '17', 'Penalties': '14', 'Volleys': '10', 'Team': 'Player'}",20,None,15,65,17,20,49,11,47,70,,40,14,10,,58,11,17,,13
214,True, Eintracht Francfort,1,, Allemand,juillet,8,1990,32,"1,89",Gardien de but,Droitier,3286,285,Kevin Trapp,4,360,0,0.0,0,0.0,0,0,0,0,GK,Paris Saint Germain,0,0.0,0.3867970108985901,0.3867970108985901,"{'Dribbling': '10', 'Marking': 'None', 'Aggression': '30', 'Reactions': '83', 'Interceptions': '22', 'Vision': '46', 'Composure': '64', 'Crossing': '13', 'Acceleration': '43', 'Stamina': '45', 'Strength': '75', 'Balance': '37', 'Agility': '42', 'Jumping': '76', 'Heading': '11', 'Finishing': '13', 'Curve': '14', 'Penalties': '17', 'Volleys': '12'}",10,None,30,83,22,46,64,13,43,75,,42,17,12,,76,11,14,,13
215,True,,,, Français,avril,9,1987,35,"1,75",Milieu de terrain,Gauche,3296,286,Blaise Matuidi,2,26,0,0.0,0,0.0,0,0,0,0,S,Paris Saint Germain,0,0.0,0.0,0.0,"{'Dribbling': '72', 'Marking': '74', 'Interceptions': '74', 'Vision': '67', 'Composure': '72', 'Crossing': '65', 'Acceleration': '73', 'Strength': '73', 'Balance': '76', 'Agility': '78', 'Jumping': '79', 'Heading': '66', 'Finishing': '58', 'Curve': '60', 'Penalties': '56', 'Volleys': '67', 'Solid': 'Player'}",72,74,,,74,67,72,65,73,73,,78,56,67,,79,66,60,,58
216,True, Paris Saint-Germain,5,Marcos Aoás Corrêa, Brésilien Portugais,mai,14,1994,28,"1,83",Défenseur central / Milieu défensif,Droit,3297,287,Marquinhos,26,2263,0,0.9001326030120254,2,1.0022721849381924,15,5,1,0,D S,Paris Saint Germain,0,0.9001326030120254,12.374948341399431,11.92151552066207,"{'Dribbling': '69', 'Marking': 'None', 'Aggression': '81', 'Reactions': '88', 'Interceptions': '89', 'Vision': '76', 'Composure': '86', 'Crossing': '68', 'Acceleration': '77', 'Stamina': '82', 'Strength': '78', 'Balance': '66', 'Agility': '68', 'Jumping': '92', 'Heading': '88', 'Finishing': '59', 'Curve': '58', 'Penalties': '52', 'Volleys': '35', 'Power': 'Header', 'Team': 'Player'}",69,None,81,88,89,76,86,68,77,78,,68,52,35,Header,92,88,58,,59
217,False, Sporting Club de Toulon,30,, Français,mars,27,1994,28,"1,81",Gardien de but,Droit,3302,288,Yoan Cardinale,10,900,0,0.0,0,0.0,0,0,2,0,GK,Nice,0,0.0,1.2252595964819193,1.2252595964819193,"{'Dribbling': '25', 'Marking': '9', 'Aggression': '37', 'Reactions': '60', 'Interceptions': '15', 'Vision': '35', 'Composure': '52', 'Crossing': '20', 'Acceleration': '53', 'Stamina': '33', 'Strength': '74', 'Balance': '47', 'Agility': '43', 'Jumping': '53', 'Heading': '16', 'Finishing': '14', 'Curve': '13', 'Penalties': '23', 'Volleys': '20', 'id': 3302}",25,9,37,60,15,35,52,20,53,74,,43,23,20,,53,16,13,,14
218,True,,,, Français,mai,18,1988,34,"1,85",Défenseur central,Droit,3305,290,Paul Baysse,8,563,0,0.2435876056551933,0,0.0,4,0,0,1,D S,Bordeaux,0,0.2435876056551933,1.0433445069938898,1.0433445069938898,"{'Dribbling': '62', 'Marking': 'None', 'Aggression': '75', 'Reactions': '68', 'Interceptions': '73', 'Vision': '59', 'Composure': '69', 'Crossing': '59', 'Acceleration': '34', 'Stamina': '44', 'Strength': '80', 'Balance': '64', 'Agility': '55', 'Jumping': '69', 'Heading': '74', 'Finishing': '40', 'Curve': '56', 'Penalties': '50', 'Volleys': '29', 'Power': 'Header'}",62,None,75,68,73,59,69,59,34,80,,55,50,29,Header,69,74,56,,40
219,True, KV Ostende,26,Vincent Édouard André Koziello, Français,octobre,28,1995,27,"1,68",Milieu relayeur,,3307,291,Vincent Koziello,15,810,0,0.2083279993385076,0,0.2806774973869324,4,7,3,0,M S,Nice,0,0.2083279993385076,2.37611598148942,2.0184935852885246,"{'Dribbling': '68', 'Marking': 'None', 'Aggression': '72', 'Reactions': '72', 'Interceptions': '63', 'Vision': '71', 'Composure': '73', 'Crossing': '69', 'Acceleration': '77', 'Stamina': '70', 'Strength': '30', 'Balance': '92', 'Agility': '92', 'Jumping': '65', 'Heading': '49', 'Finishing': '60', 'Curve': '71', 'Penalties': '60', 'Volleys': '63', 'Injury': 'Prone'}",68,None,72,72,63,71,73,69,77,30,,92,60,63,,65,49,71,Prone,60
220,True,,,, Haïtien Français,octobre,28,1987,35,"1,83",Défenseur central,droit,3316,292,Romain Genevois,24,1822,0,0.5818469040095806,1,0.2491449937224388,4,6,4,1,D S,Caen,0,0.5818469040095806,2.8962524300441146,2.738111442886293,"{'Dribbling': '56', 'Marking': '71', 'Aggression': '76', 'Reactions': '67', 'Interceptions': '68', 'Vision': '55', 'Composure': '65', 'Crossing': '71', 'Acceleration': '54', 'Stamina': '64', 'Strength': '78', 'Balance': '62', 'Agility': '59', 'Jumping': '82', 'Heading': '73', 'Finishing': '49', 'Curve': '43', 'Penalties': '40', 'Volleys': '26'}",56,71,76,67,68,55,65,71,54,78,,59,40,26,,82,73,43,,49
221,True, RC Strasbourg,24,Alexander Kwabena Baidoo Djiku, Ghanéen Français,août,9,1994,28,"1,82",Défenseur central / Milieu défensif,Droit,3322,293,Alexander Djiku,28,2520,0,2.0854431446641684,0,0.0605250997468829,18,3,10,0,D,Caen,0,2.0854431446641684,3.1592184733599424,3.080952061340213,"{'Dribbling': '67', 'Marking': 'None', 'Aggression': '79', 'Reactions': '75', 'Interceptions': '76', 'Vision': '61', 'Composure': '74', 'Crossing': '64', 'Acceleration': '57', 'Stamina': '79', 'Strength': '82', 'Balance': '63', 'Agility': '66', 'Jumping': '83', 'Heading': '73', 'Finishing': '34', 'Curve': '57', 'Penalties': '43', 'Volleys': '35'}",67,None,79,75,76,61,74,64,57,82,,66,43,35,,83,73,57,,34
222,True, RC Lens (entraîneur adjoint),,, Français,janvier,18,1985,37,"1,78",Milieu défensif,Droit,3325,294,Yannick Cahuzac,20,1523,0,0.1919801998883485,0,0.5610839985311031,4,4,5,0,M S,Toulouse,0,0.1919801998883485,1.6719032060354948,1.5055996980518105,"{'Dribbling': '54', 'Marking': '78', 'Aggression': '89', 'Reactions': '75', 'Interceptions': '76', 'Vision': '67', 'Composure': '70', 'Crossing': '52', 'Acceleration': '33', 'Stamina': '61', 'Strength': '69', 'Balance': '72', 'Agility': '50', 'Jumping': '64', 'Heading': '64', 'Finishing': '43', 'Curve': '49', 'Penalties': '47', 'Volleys': '37', 'Team': 'Player', 'id': 3325}",54,78,89,75,76,67,70,52,33,69,,50,47,37,,64,64,49,,43
223,True, Borussia Mönchengladbach,25,Ramy Amir Salmane Bensebaïni, Algérien,avril,16,1995,27,"1,87",Arrière gauche / Défenseur central,Gauche,3349,297,Ramy Bensebaini,29,2347,0,1.1126088937744498,1,1.269053591415286,19,8,6,0,D M S,Rennes,0,1.1126088937744498,5.430981244891882,4.103402094915509,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '80', 'Reactions': '75', 'Interceptions': '76', 'Vision': '63', 'Composure': '73', 'Crossing': '80', 'Acceleration': '67', 'Stamina': '79', 'Strength': '78', 'Balance': '64', 'Agility': '63', 'Jumping': '84', 'Heading': '81', 'Finishing': '67', 'Curve': '67', 'Penalties': '82', 'Volleys': '57', 'Early': 'Crosser'}",75,None,80,75,76,63,73,80,67,78,,63,82,57,,84,81,67,,67
224,False,,,, Français,octobre,1er,1991,31,"1,83",Arrière droit,,3351,298,Mathieu Deplagne,28,2421,0,0.1859386060386896,2,1.3990783095359802,5,13,4,1,D,Troyes,0,0.1859386060386896,5.046940850093961,4.3462105337530375,"{'Dribbling': '43', 'Marking': '66', 'Aggression': '75', 'Reactions': '62', 'Interceptions': '64', 'Vision': '56', 'Composure': '62', 'Crossing': '66', 'Acceleration': '61', 'Stamina': '71', 'Strength': '72', 'Balance': '63', 'Agility': '51', 'Jumping': '77', 'Heading': '71', 'Finishing': '21', 'Curve': '38', 'Penalties': '58', 'Volleys': '28'}",43,66,75,62,64,56,62,66,61,72,,51,58,28,,77,71,38,,21
225,False, Bologne FC,5,Adama Bakary Soumaoro, Français Malien[1],juin,18,1992,30,"1,86",Défenseur central,,3356,299,Adama Soumaoro,14,1200,0,0.3790970146656036,0,0.0638189986348152,1,1,2,0,D,Lille,0,0.3790970146656036,2.472144119441509,2.472144119441509,"{'Dribbling': '47', 'Marking': 'None', 'Aggression': '79', 'Reactions': '66', 'Interceptions': '72', 'Vision': '32', 'Composure': '73', 'Crossing': '57', 'Acceleration': '51', 'Stamina': '55', 'Strength': '89', 'Balance': '64', 'Agility': '50', 'Jumping': '85', 'Heading': '76', 'Finishing': '31', 'Curve': '35', 'Penalties': '40', 'Volleys': '35', 'Injury': 'Prone'}",47,None,79,66,72,32,73,57,51,89,,50,40,35,,85,76,35,Prone,31
226,True, Angers SCO,17,, Camerounais Français,avril,6,1993,29,"1,83","Défenseur, milieu de terrain",,3358,300,Ibrahim Amadou,30,2417,0,0.7406188864260912,0,0.2991576995700598,16,10,3,0,D M,Lille,0,0.7406188864260912,5.6407316531986,5.240410517901182,"{'Dribbling': '71', 'Marking': '71', 'Aggression': '77', 'Reactions': '73', 'Interceptions': '74', 'Vision': '65', 'Composure': '67', 'Crossing': '56', 'Acceleration': '59', 'Stamina': '77', 'Strength': '80', 'Balance': '65', 'Agility': '64', 'Jumping': '78', 'Heading': '65', 'Finishing': '45', 'Curve': '61', 'Penalties': '51', 'Volleys': '52', 'Solid': 'Player'}",71,71,77,73,74,65,67,56,59,80,,64,51,52,,78,65,61,,45
227,True,,,Morgan Henri René Amalfitano, Français,mars,20,1985,37,"1,76",Milieu offensif,,3364,301,Morgan Amalfitano,14,766,0,0.9281594902276992,0,0.5288954973220825,11,6,1,2,M S,Rennes,0,0.9281594902276992,2.159487411379814,1.098298016935587,"{'Dribbling': '73', 'Marking': '59', 'Aggression': '41', 'Reactions': '74', 'Interceptions': '62', 'Vision': '76', 'Composure': '77', 'Crossing': '72', 'Acceleration': '65', 'Stamina': '65', 'Strength': '61', 'Balance': '73', 'Agility': '73', 'Jumping': '64', 'Heading': '60', 'Finishing': '68', 'Curve': '73', 'Penalties': '70', 'Volleys': '70'}",73,59,41,74,62,76,77,72,65,61,,73,70,70,,64,60,73,,68
228,False, Deportivo La Corogne,16,, Français   Espagnol,février,21,1989,33,"1,82",Défenseur central / Latéral gauche,,3373,302,Pablo Martinez,24,2116,0,0.5233081402257085,1,0.4873037333600223,14,5,4,0,D,Strasbourg,0,0.5233081402257085,3.272699471563101,3.07560683041811,"{'Dribbling': '69', 'Marking': '72', 'Aggression': '73', 'Reactions': '67', 'Interceptions': '72', 'Vision': '55', 'Composure': '68', 'Crossing': '66', 'Acceleration': '61', 'Stamina': '71', 'Strength': '77', 'Balance': '68', 'Agility': '69', 'Jumping': '80', 'Heading': '72', 'Finishing': '39', 'Curve': '51', 'Penalties': '45', 'Volleys': '40'}",69,72,73,67,72,55,68,66,61,77,,69,45,40,,80,72,51,,39
229,True, Bayern Munich,20,Bouna Junior Sarr," Français Guinéen[1],[2]   Sénégalais",janvier,31,1992,30,"1,77",Latéral droit,,3393,303,Bouna Sarr,29,1783,0,1.2026574574410915,3,2.765471126884222,18,29,5,0,D M S,Marseille,0,1.2026574574410915,11.865692764520643,9.645696191117167,"{'Dribbling': '75', 'Marking': 'None', 'Aggression': '73', 'Reactions': '72', 'Interceptions': '68', 'Vision': '71', 'Composure': '72', 'Crossing': '75', 'Acceleration': '75', 'Stamina': '77', 'Strength': '63', 'Balance': '75', 'Agility': '75', 'Jumping': '74', 'Heading': '65', 'Finishing': '67', 'Curve': '68', 'Penalties': '67', 'Volleys': '59', 'Team': 'Player'}",75,None,73,72,68,71,72,75,75,63,,75,67,59,,74,65,68,,67
230,True,,,, Français,novembre,4,1982,40,"1,96",Gardien de but,Droit,3395,304,Yohann Pelé,10,732,0,0.0,0,0.0,0,0,1,0,GK S,Marseille,0,0.0,0.3054964039474726,0.3054964039474726,"{'Dribbling': '13', 'Marking': '14', 'Aggression': '33', 'Reactions': '70', 'Interceptions': '24', 'Vision': '14', 'Composure': '59', 'Crossing': '15', 'Acceleration': '37', 'Stamina': '32', 'Strength': '72', 'Balance': '52', 'Agility': '33', 'Jumping': '67', 'Heading': '16', 'Finishing': '14', 'Curve': '14', 'Penalties': '13', 'Volleys': '11', 'Team': 'Player'}",13,14,33,70,24,14,59,15,37,72,,33,13,11,,67,16,14,,14
231,True, Real Betis,23,, Sénégalais Français,mars,5,1993,29,"1,74",Arrière latéral,Droit,3399,305,Youssouf Sabaly,35,3093,0,0.5746895978227258,5,4.373911084607244,10,36,3,0,D,Bordeaux,0,0.5746895978227258,11.157601352781056,7.541189154610038,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '67', 'Reactions': '73', 'Interceptions': '75', 'Vision': '45', 'Composure': '70', 'Crossing': '74', 'Acceleration': '76', 'Stamina': '76', 'Strength': '68', 'Balance': '82', 'Agility': '72', 'Jumping': '70', 'Heading': '55', 'Finishing': '43', 'Curve': '59', 'Penalties': '43', 'Volleys': '37', 'Early': 'Crosser'}",71,None,67,73,75,45,70,74,76,68,,72,43,37,,70,55,59,,43
232,True, FC Nantes F,,Osvaldo Augusto Vizcarrondo Araujo, Vénézuélien,mai,31,1984,38,"1,91",Défenseur central puis entraîneur,,3401,306,Oswaldo Vizcarrondo,20,1714,0,0.6719646975398064,0,0.0805510971695184,5,2,6,1,D S,Troyes,0,0.6719646975398064,1.751495188102126,1.6143903881311417,"{'Dribbling': '71', 'Marking': 'None', 'Aggression': '67', 'Reactions': '73', 'Interceptions': '75', 'Vision': '45', 'Composure': '70', 'Crossing': '74', 'Acceleration': '76', 'Stamina': '76', 'Strength': '68', 'Balance': '82', 'Agility': '72', 'Jumping': '70', 'Heading': '55', 'Finishing': '43', 'Curve': '59', 'Penalties': '43', 'Volleys': '37', 'Early': 'Crosser'}",71,None,67,73,75,45,70,74,76,68,,72,43,37,,70,55,59,,43
233,True,,,, Islandais,mars,14,1990,32,"1,86",Attaquant,Droit,3408,308,Kolbeinn Sigthorsson,2,20,0,0.033483400940895,0,0.0,1,0,0,0,S,Nantes,0,0.033483400940895,0.033483400940895,0.0,"{'Dribbling': '63', 'Marking': '25', 'Aggression': '62', 'Reactions': '68', 'Interceptions': '40', 'Vision': '63', 'Composure': '70', 'Crossing': '46', 'Acceleration': '43', 'Stamina': '47', 'Strength': '80', 'Balance': '46', 'Agility': '51', 'Jumping': '70', 'Heading': '70', 'Finishing': '64', 'Curve': '51', 'Penalties': '67', 'Volleys': '65', 'Injury': 'Prone', 'Power': 'Header'}",63,25,62,68,40,63,70,46,43,80,,51,67,65,Header,70,70,51,Prone,64
234,False,,,, Français,janvier,14,1992,30,"1,72",Milieu offensif,Droit,3413,309,Jules Iloki,26,1418,0,1.6621078848838806,0,2.4488971903920174,11,26,1,0,M S,Nantes,0,1.6621078848838806,5.567675728350878,2.2488481272011995,"{'Dribbling': '72', 'Marking': '34', 'Aggression': '37', 'Reactions': '66', 'Interceptions': '21', 'Vision': '62', 'Composure': '68', 'Crossing': '73', 'Acceleration': '87', 'Stamina': '59', 'Strength': '39', 'Balance': '83', 'Agility': '80', 'Jumping': '61', 'Heading': '30', 'Finishing': '58', 'Curve': '58', 'Penalties': '48', 'Volleys': '55'}",72,34,37,66,21,62,68,73,87,39,,80,48,55,,61,30,58,,58
235,True, Toulouse FC,30,, Français,mars,4,1993,29,"1,88",Gardien de but,Droit,3414,310,Maxime Dupé,1,90,0,0.0,0,0.0,0,0,0,0,GK,Nantes,0,0.0,0.0,0.0,"{'Dribbling': '11', 'Marking': 'None', 'Aggression': '35', 'Reactions': '67', 'Interceptions': '23', 'Vision': '35', 'Composure': '58', 'Crossing': '10', 'Acceleration': '48', 'Stamina': '21', 'Strength': '71', 'Balance': '39', 'Agility': '35', 'Jumping': '54', 'Heading': '13', 'Finishing': '10', 'Curve': '12', 'Penalties': '18', 'Volleys': '10'}",11,None,35,67,23,35,58,10,48,71,,35,18,10,,54,13,12,,10
236,True, Hajduk Split,1,, Yougoslave (jusqu'en 1991)  Croate (à partir de 1991),octobre,27,1984,38,"1,91",Gardien de but,Droit,3416,311,Danijel Subasic,34,2941,0,0.0,0,0.0431313998997211,0,1,3,0,GK,Monaco,0,0.0,4.352520100772381,4.30938870087266,"{'Dribbling': '11', 'Marking': 'None', 'Aggression': '35', 'Reactions': '67', 'Interceptions': '23', 'Vision': '35', 'Composure': '58', 'Crossing': '10', 'Acceleration': '48', 'Stamina': '21', 'Strength': '71', 'Balance': '39', 'Agility': '35', 'Jumping': '54', 'Heading': '13', 'Finishing': '10', 'Curve': '12', 'Penalties': '18', 'Volleys': '10'}",11,None,35,67,23,35,58,10,48,71,,35,18,10,,54,13,12,,10
237,True,,,, Français,septembre,10,1983,39,"1,83",Défenseur central / Milieu défensif,,3421,312,Jérémy Toulalan,21,1890,0,0.0527025014162063,0,0.0515649002045393,1,2,3,0,D M,Bordeaux,0,0.0527025014162063,3.730293171480298,3.7111882716417313,"{'Dribbling': '65', 'Marking': '68', 'Aggression': '82', 'Reactions': '74', 'Interceptions': '81', 'Vision': '71', 'Composure': '76', 'Crossing': '66', 'Acceleration': '39', 'Stamina': '76', 'Strength': '79', 'Balance': '64', 'Agility': '57', 'Jumping': '67', 'Heading': '68', 'Finishing': '27', 'Curve': '53', 'Penalties': '56', 'Volleys': '27', 'Team': 'Player'}",65,68,82,74,81,71,76,66,39,79,,57,56,27,,67,68,53,,27
